0.2200000000, 0.1057748912
0.2201500000, 0.1067691260
0.2203000000, 0.1077762516
0.2204500000, 0.1087964810
0.2206000000, 0.1098300311
0.2207500000, 0.1108771236
0.2209000000, 0.1119379842
0.2210500000, 0.1130128432
0.2212000000, 0.1141019356
0.2213500000, 0.1152055010
0.2215000000, 0.1163237837
0.2216500000, 0.1174570333
0.2218000000, 0.1186055039
0.2219500000, 0.1197694552
0.2221000000, 0.1209491518
0.2222500000, 0.1221448639
0.2224000000, 0.1233568672
0.2225500000, 0.1245854428
0.2227000000, 0.1258308779
0.2228500000, 0.1270934653
0.2230000000, 0.1283735039
0.2231500000, 0.1296712988
0.2233000000, 0.1309871613
0.2234500000, 0.1323214094
0.2236000000, 0.1336743675
0.2237500000, 0.1350463666
0.2239000000, 0.1364377449
0.2240500000, 0.1378488476
0.2242000000, 0.1392800269
0.2243500000, 0.1407316426
0.2245000000, 0.1422040621
0.2246500000, 0.1436976605
0.2248000000, 0.1452128206
0.2249500000, 0.1467499337
0.2251000000, 0.1483093990
0.2252500000, 0.1498916244
0.2254000000, 0.1514970266
0.2255500000, 0.1531260308
0.2257000000, 0.1547790717
0.2258500000, 0.1564565931
0.2260000000, 0.1581590482
0.2261500000, 0.1598869002
0.2263000000, 0.1616406221
0.2264500000, 0.1634206971
0.2266000000, 0.1652276188
0.2267500000, 0.1670618916
0.2269000000, 0.1689240307
0.2270500000, 0.1708145625
0.2272000000, 0.1727340248
0.2273500000, 0.1746829671
0.2275000000, 0.1766619509
0.2276500000, 0.1786715499
0.2278000000, 0.1807123501
0.2279500000, 0.1827849506
0.2281000000, 0.1848899634
0.2282500000, 0.1870280139
0.2284000000, 0.1891997412
0.2285500000, 0.1914057983
0.2287000000, 0.1936468526
0.2288500000, 0.1959235859
0.2290000000, 0.1982366953
0.2291500000, 0.2005868928
0.2293000000, 0.2029749061
0.2294500000, 0.2054014788
0.2296000000, 0.2078673709
0.2297500000, 0.2103733590
0.2299000000, 0.2129202364
0.2300500000, 0.2155088141
0.2302000000, 0.2181399205
0.2303500000, 0.2208144022
0.2305000000, 0.2235331243
0.2306500000, 0.2262969706
0.2308000000, 0.2291068440
0.2309500000, 0.2319636670
0.2311000000, 0.2348683822
0.2312500000, 0.2378219523
0.2314000000, 0.2408253609
0.2315500000, 0.2438796125
0.2317000000, 0.2469857331
0.2318500000, 0.2501447707
0.2320000000, 0.2533577954
0.2321500000, 0.2566258999
0.2323000000, 0.2599502001
0.2324500000, 0.2633318349
0.2326000000, 0.2667719672
0.2327500000, 0.2702717840
0.2329000000, 0.2738324964
0.2330500000, 0.2774553407
0.2332000000, 0.2811415780
0.2333500000, 0.2848924949
0.2335000000, 0.2887094036
0.2336500000, 0.2925936424
0.2338000000, 0.2965465759
0.2339500000, 0.3005695950
0.2341000000, 0.3046641173
0.2342500000, 0.3088315875
0.2344000000, 0.3130734771
0.2345500000, 0.3173912847
0.2347000000, 0.3217865365
0.2348500000, 0.3262607856
0.2350000000, 0.3308156125
0.2351500000, 0.3354526249
0.2353000000, 0.3401734577
0.2354500000, 0.3449797726
0.2356000000, 0.3498732581
0.2357500000, 0.3548556291
0.2359000000, 0.3599286265
0.2360500000, 0.3650940167
0.2362000000, 0.3703535914
0.2363500000, 0.3757091663
0.2365000000, 0.3811625809
0.2366500000, 0.3867156975
0.2368000000, 0.3923704001
0.2369500000, 0.3981285933
0.2371000000, 0.4039922011
0.2372500000, 0.4099631655
0.2374000000, 0.4160434449
0.2375500000, 0.4222350123
0.2377000000, 0.4285398533
0.2378500000, 0.4349599642
0.2380000000, 0.4414973495
0.2381500000, 0.4481540192
0.2383000000, 0.4549319861
0.2384500000, 0.4618332629
0.2386000000, 0.4688598584
0.2387500000, 0.4760137741
0.2389000000, 0.4832970003
0.2390500000, 0.4907115117
0.2392000000, 0.4982592626
0.2393500000, 0.5059421823
0.2395000000, 0.5137621690
0.2396500000, 0.5217210848
0.2398000000, 0.5298207489
0.2399500000, 0.5380629307
0.2401000000, 0.5464493434
0.2402500000, 0.5549816354
0.2404000000, 0.5636613829
0.2405500000, 0.5724900803
0.2407000000, 0.5814691315
0.2408500000, 0.5905998398
0.2410000000, 0.5998833974
0.2411500000, 0.6093208739
0.2413000000, 0.6189132049
0.2414500000, 0.6286611794
0.2416000000, 0.6385654265
0.2417500000, 0.6486264016
0.2419000000, 0.6588443720
0.2420500000, 0.6692194014
0.2422000000, 0.6797513338
0.2423500000, 0.6904397771
0.2425000000, 0.7012840856
0.2426500000, 0.7122833418
0.2428000000, 0.7234363376
0.2429500000, 0.7347415549
0.2431000000, 0.7461971457
0.2432500000, 0.7578009112
0.2434000000, 0.7695502811
0.2435500000, 0.7814422914
0.2437000000, 0.7934735630
0.2438500000, 0.8056402792
0.2440000000, 0.8179381633
0.2441500000, 0.8303624560
0.2443000000, 0.8429078933
0.2444500000, 0.8555686835
0.2446000000, 0.8683384862
0.2447500000, 0.8812103903
0.2449000000, 0.8941768937
0.2450500000, 0.9072298834
0.2452000000, 0.9203606172
0.2453500000, 0.9335597067
0.2455000000, 0.9468171015
0.2456500000, 0.9601220763
0.2458000000, 0.9734632196
0.2459500000, 0.9868284245
0.2461000000, 1.0002048840
0.2462500000, 1.0135790874
0.2464000000, 1.0269368220
0.2465500000, 1.0402631775
0.2467000000, 1.0535425549
0.2468500000, 1.0667586801
0.2470000000, 1.0798946218
0.2471500000, 1.0929328148
0.2473000000, 1.1058550884
0.2474500000, 1.1186427005
0.2476000000, 1.1312763767
0.2477500000, 1.1437363563
0.2479000000, 1.1560024434
0.2480500000, 1.1680540641
0.2482000000, 1.1798703299
0.2483500000, 1.1914301061
0.2485000000, 1.2027120868
0.2486500000, 1.2136948746
0.2488000000, 1.2243570653
0.2489500000, 1.2346773373
0.2491000000, 1.2446345452
0.2492500000, 1.2542078164
0.2494000000, 1.2633766508
0.2495500000, 1.2721210226
0.2497000000, 1.2804214828
0.2498500000, 1.2882592627
0.2500000000, 1.2956163762
0.2501500000, 1.3024757204
0.2503000000, 1.3088211745
0.2504500000, 1.3146376940
0.2506000000, 1.3199114010
0.2507500000, 1.3246296684
0.2509000000, 1.3287811983
0.2510500000, 1.3323560921
0.2512000000, 1.3353459126
0.2513500000, 1.3377437379
0.2515000000, 1.3395442042
0.2516500000, 1.3407435399
0.2518000000, 1.3413395883
0.2519500000, 1.3413318196
0.2521000000, 1.3407213323
0.2522500000, 1.3395108431
0.2524000000, 1.3377046665
0.2525500000, 1.3353086836
0.2527000000, 1.3323303006
0.2528500000, 1.3287783982
0.2530000000, 1.3246632711
0.2531500000, 1.3199965606
0.2533000000, 1.3147911782
0.2534500000, 1.3090612240
0.2536000000, 1.3028218984
0.2537500000, 1.2960894098
0.2539000000, 1.2888808786
0.2540500000, 1.2812142381
0.2542000000, 1.2731081342
0.2543500000, 1.2645818241
0.2545000000, 1.2556550750
0.2546500000, 1.2463480645
0.2548000000, 1.2366812822
0.2549500000, 1.2266754343
0.2551000000, 1.2163513511
0.2552500000, 1.2057298991
0.2554000000, 1.1948318962
0.2555500000, 1.1836780333
0.2557000000, 1.1722887996
0.2558500000, 1.1606844139
0.2560000000, 1.1488847619
0.2561500000, 1.1369093381
0.2563000000, 1.1247771946
0.2564500000, 1.1125068947
0.2566000000, 1.1001164729
0.2567500000, 1.0876233997
0.2569000000, 1.0750445520
0.2570500000, 1.0623961892
0.2572000000, 1.0496939331
0.2573500000, 1.0369527537
0.2575000000, 1.0241869581
0.2576500000, 1.0114101844
0.2578000000, 0.9986353990
0.2579500000, 0.9858748976
0.2581000000, 0.9731403085
0.2582500000, 0.9604426002
0.2584000000, 0.9477920899
0.2585500000, 0.9351984560
0.2587000000, 0.9226707505
0.2588500000, 0.9102174155
0.2590000000, 0.8978462987
0.2591500000, 0.8855646724
0.2593000000, 0.8733792515
0.2594500000, 0.8612962138
0.2596000000, 0.8493212201
0.2597500000, 0.8374594349
0.2599000000, 0.8257155474
0.2600500000, 0.8140937926
0.2602000000, 0.8025979728
0.2603500000, 0.7912314777
0.2605000000, 0.7799973063
0.2606500000, 0.7688980865
0.2608000000, 0.7579360955
0.2609500000, 0.7471132798
0.2611000000, 0.7364312738
0.2612500000, 0.7258914186
0.2614000000, 0.7154947804
0.2615500000, 0.7052421672
0.2617000000, 0.6951341465
0.2618500000, 0.6851710606
0.2620000000, 0.6753530426
0.2621500000, 0.6656800311
0.2623000000, 0.6561517843
0.2624500000, 0.6467678939
0.2626000000, 0.6375277972
0.2627500000, 0.6284307901
0.2629000000, 0.6194760385
0.2630500000, 0.6106625889
0.2632000000, 0.6019893793
0.2633500000, 0.5934552487
0.2635000000, 0.5850589468
0.2636500000, 0.5767991419
0.2638000000, 0.5686744300
0.2639500000, 0.5606833419
0.2641000000, 0.5528243506
0.2642500000, 0.5450958782
0.2644000000, 0.5374963020
0.2645500000, 0.5300239605
0.2647000000, 0.5226771588
0.2648500000, 0.5154541741
0.2650000000, 0.5083532599
0.2651500000, 0.5013726509
0.2653000000, 0.4945105667
0.2654500000, 0.4877652160
0.2656000000, 0.4811347999
0.2657500000, 0.4746175151
0.2659000000, 0.4682115569
0.2660500000, 0.4619151221
0.2662000000, 0.4557264112
0.2663500000, 0.4496436313
0.2665000000, 0.4436649972
0.2666500000, 0.4377887345
0.2668000000, 0.4320130805
0.2669500000, 0.4263362859
0.2671000000, 0.4207566165
0.2672500000, 0.4152723546
0.2674000000, 0.4098817994
0.2675500000, 0.4045832688
0.2677000000, 0.3993751001
0.2678500000, 0.3942556505
0.2680000000, 0.3892232983
0.2681500000, 0.3842764429
0.2683000000, 0.3794135061
0.2684500000, 0.3746329316
0.2686000000, 0.3699331864
0.2687500000, 0.3653127603
0.2689000000, 0.3607701663
0.2690500000, 0.3563039414
0.2692000000, 0.3519126457
0.2693500000, 0.3475948634
0.2695000000, 0.3433492023
0.2696500000, 0.3391742940
0.2698000000, 0.3350687939
0.2699500000, 0.3310313809
0.2701000000, 0.3270607576
0.2702500000, 0.3231556500
0.2704000000, 0.3193148072
0.2705500000, 0.3155370015
0.2707000000, 0.3118210282
0.2708500000, 0.3081657049
0.2710000000, 0.3045698721
0.2711500000, 0.3010323919
0.2713000000, 0.2975521488
0.2714500000, 0.2941280487
0.2716000000, 0.2907590189
0.2717500000, 0.2874440077
0.2719000000, 0.2841819841
0.2720500000, 0.2809719377
0.2722000000, 0.2778128780
0.2723500000, 0.2747038346
0.2725000000, 0.2716438564
0.2726500000, 0.2686320114
0.2728000000, 0.2656673866
0.2729500000, 0.2627490875
0.2731000000, 0.2598762377
0.2732500000, 0.2570479787
0.2734000000, 0.2542634695
0.2735500000, 0.2515218865
0.2737000000, 0.2488224227
0.2738500000, 0.2461642879
0.2740000000, 0.2435467082
0.2741500000, 0.2409689254
0.2743000000, 0.2384301971
0.2744500000, 0.2359297962
0.2746000000, 0.2334670106
0.2747500000, 0.2310411429
0.2749000000, 0.2286515101
0.2750500000, 0.2262974433
0.2752000000, 0.2239782877
0.2753500000, 0.2216934016
0.2755000000, 0.2194421569
0.2756500000, 0.2172239384
0.2758000000, 0.2150381435
0.2759500000, 0.2128841822
0.2761000000, 0.2107614766
0.2762500000, 0.2086694609
0.2764000000, 0.2066075806
0.2765500000, 0.2045752930
0.2767000000, 0.2025720664
0.2768500000, 0.2005973800
0.2770000000, 0.1986507237
0.2771500000, 0.1967315981
0.2773000000, 0.1948395138
0.2774500000, 0.1929739914
0.2776000000, 0.1911345615
0.2777500000, 0.1893207641
0.2779000000, 0.1875321487
0.2780500000, 0.1857682739
0.2782000000, 0.1840287073
0.2783500000, 0.1823130252
0.2785000000, 0.1806208127
0.2786500000, 0.1789516630
0.2788000000, 0.1773051778
0.2789500000, 0.1756809666
0.2791000000, 0.1740786469
0.2792500000, 0.1724978439
0.2794000000, 0.1709381901
0.2795500000, 0.1693993256
0.2797000000, 0.1678808975
0.2798500000, 0.1663825601
0.2800000000, 0.1649039745
